file_path,labels
/content/drive/My Drive/iMaterialist2000/5200a1e20201ec45345c8c23-large.jpg,Dresses;Orange;Female;Satin;Sweetheart Neckline;Ruched;Strapless;Bodycon
/content/drive/My Drive/iMaterialist2000/560f6f6d9b24dc10eadb52ac-large.jpg,Lingerie Sleepwear & Underwear;Black;Purple;Red;Female;Spandex;Nylon;Round Neck;Mesh;Sleeveless;Hollow-Out
/content/drive/My Drive/iMaterialist2000/573f0da02989fc1156385928-large.jpg,Party Dresses;White;Female;V-Necks;Long Sleeved;Bodycon
/content/drive/My Drive/iMaterialist2000/5959fa0b3e5c2070deff0c78-large.jpg,Dresses;Female;Lace;Off The Shoulder;Sleeveless;Pleated
/content/drive/My Drive/iMaterialist2000/545a24808edcfa2c56e42ab5-large.jpg,Dresses;Female;Ruched;Sleeveless;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/572cb4ad0537ba5d157b5c6d-large.jpg,Maternity;Female;Denim;Round Neck;Stripes;Long Sleeved
/content/drive/My Drive/iMaterialist2000/5974ee074b913a0487a1f921-large.jpg,Female;Printed
/content/drive/My Drive/iMaterialist2000/591eb515c66c00025abb9a85-large.jpg,Yoga Pants;Female;Polyester;Camouflage
/content/drive/My Drive/iMaterialist2000/5872fd9b1321a74efb9b5eca-large.jpg,Jackets;Male;Faux Fur;Collared;Quilted
/content/drive/My Drive/iMaterialist2000/53ad2225d9113932d50a7e17-large.jpg,Prom Dresses;Clear;Red;Female;Sweetheart Neckline;Sleeveless;Beaded
/content/drive/My Drive/iMaterialist2000/595c4ddc9e454471596a9089-large.jpg,Cardigans;Blue;Green;Black;Red;Female;V-Necks;Crochet;Long Sleeved
/content/drive/My Drive/iMaterialist2000/55c4833a428f0c4209634085-large.jpg,Casual Dresses;Blue;Female;Chiffon;Round Neck;Floral;Short Sleeves;Summer
/content/drive/My Drive/iMaterialist2000/536d664f7179517528383f66-large.jpg,Blouses;Female;Round Neck;Sleeveless;Pleated
/content/drive/My Drive/iMaterialist2000/57d67f04c7a17f4d77fefdf4-large.jpg,Blouses;Female;Round Neck;Long Sleeved
/content/drive/My Drive/iMaterialist2000/589c717e65fa6e6e5acc035a-large.jpg,Female
/content/drive/My Drive/iMaterialist2000/568e2ffe166b033ed591af19-large.jpg,Dresses;Female;Lace;Round Neck;Long Sleeved;Bodycon
/content/drive/My Drive/iMaterialist2000/57bd4b3bd840371f28cf6c8e-large.jpg,Dresses;Female;Chiffon;Backless Dresses;Sleeveless;Asymmetric
/content/drive/My Drive/iMaterialist2000/55b74148db91e340b235f9f9-large.jpg,Blouses;Female;Cotton;Off The Shoulder;Short Sleeves;Peplum
/content/drive/My Drive/iMaterialist2000/5a1d5bfd941dd712b7a77886-large.jpg,Blue;Beige;Green;Black;Purple;Red;Female
/content/drive/My Drive/iMaterialist2000/5220b59f1c2388329c6c29ae-large.jpg,T-Shirts;Black;Neutral;Cotton;Round Neck;Short Sleeves;Printed
/content/drive/My Drive/iMaterialist2000/5808cabd47f8922137fdb0dc-large.jpg,Skinny Jeans;Female;Denim;Ripped
/content/drive/My Drive/iMaterialist2000/53d9b919d3392c7d64bc84fa-large.jpg,Dresses;Female;V-Necks;Sleeveless;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/53955e730087084e41e1c567-large.jpg,Suits & Blazers;Gray;White;Male;Cotton;Collared;Long Sleeved
/content/drive/My Drive/iMaterialist2000/5874874cc878474eee409dd2-large.jpg,Swim Trunks;Male;Spandex
/content/drive/My Drive/iMaterialist2000/5766181f8f64f2626ac4b635-large.jpg,Jeans;Blue;Male;Ripped
/content/drive/My Drive/iMaterialist2000/53591cd32605290de8512cb2-large.jpg,Dress Shirts;Male;Cotton;V-Necks;Short Sleeves;Printed
/content/drive/My Drive/iMaterialist2000/56a0aac022e22c0df39d08ee-large.jpg,Suits & Blazers;Pink;Female;V-Necks;Long Sleeved
/content/drive/My Drive/iMaterialist2000/57bc5e989fcbad23596a0d75-large.jpg,Dresses;Female;Off The Shoulder;Long Sleeved;Bodycon
/content/drive/My Drive/iMaterialist2000/53c61a0ed911393ce9e76b15-large.jpg,Dresses;Female;Rayon;V-Necks;Paisley;Short Sleeves;Summer
/content/drive/My Drive/iMaterialist2000/5572a7fa605a3138a2ecc2b3-large.jpg,Casual Shorts;Male
/content/drive/My Drive/iMaterialist2000/54cc96c53e137e3b46094b0c-large.jpg,T-Shirts;Black;Male;Cotton;Round Neck;Short Sleeves
/content/drive/My Drive/iMaterialist2000/53aa669a5dc56823cb8a3a96-large.jpg,Blouses;Black;Female;Chiffon;Round Neck;Long Sleeved;Peplum
/content/drive/My Drive/iMaterialist2000/59c3bc7a0da8cb156bf5a1fb-large.jpg,Pajamas;Blue;White;Female;Stripes
/content/drive/My Drive/iMaterialist2000/559d6e3c93c05061c964327f-large.jpg,Cargo Shorts;Multi Color;Male;Cotton;Camouflage
/content/drive/My Drive/iMaterialist2000/57bfbf5fe11ed41f17d41d26-large.jpg,Drawstring Pants;Female
/content/drive/My Drive/iMaterialist2000/53606c4434067e1a81ae154d-large.jpg,Blouses;Female;Lace;Round Neck;Floral;Short Sleeves;Printed
/content/drive/My Drive/iMaterialist2000/56e36d13ae8c9367f510d540-large.jpg,Trench Coats;Blue;Female;V-Necks;Long Sleeved;Pleated
/content/drive/My Drive/iMaterialist2000/53bcb98b59e33e24294c6486-large.jpg,Dress Shirts;Male;Round Neck;Short Sleeves
/content/drive/My Drive/iMaterialist2000/59d6feee876a6c54ae24941a-large.jpg,Pink;White;Female;Faux Fur;V-Necks;Long Sleeved;Furry
/content/drive/My Drive/iMaterialist2000/56ed24e8148b9324b99aa115-large.jpg,Jeans;Blue;Female;Denim;Ripped
/content/drive/My Drive/iMaterialist2000/56c14382ec3b2f0f8d226900-large.jpg,Blouses;Female;Chiffon;Round Neck;Puff Sleeves;Tunic
/content/drive/My Drive/iMaterialist2000/5948aa54dd60ec2de8e0442a-large.jpg,Swimsuits;Female;Off The Shoulder
/content/drive/My Drive/iMaterialist2000/55b842f56e8ad941f8bd9aac-large.jpg,Casual Shorts;Blue;Female;Denim;Ripped
/content/drive/My Drive/iMaterialist2000/579afe6ffe84c477e5783161-large.jpg,T-Shirts;Female;Round Neck;Short Sleeves
/content/drive/My Drive/iMaterialist2000/578722d1c3e9ec1ae3acaf45-large.jpg,Dresses;Female;Backless Dresses;Sleeveless;Bodycon
/content/drive/My Drive/iMaterialist2000/5680e4e4418eb32a14d9ca9f-large.jpg,Cardigans;Male;Long Sleeved
/content/drive/My Drive/iMaterialist2000/5489443c546ead1ec52149b6-large.jpg,Trench Coats;Blue;Beige;Black;Female;Knit;Round Neck;Long Sleeved;Furry
/content/drive/My Drive/iMaterialist2000/54589a611280fa74d38fcb81-large.jpg,Dresses;Pink;Female;V-Necks;Ruched;Short Sleeves;Bodycon
/content/drive/My Drive/iMaterialist2000/550d70a7c4bc1f1afa1a36aa-large.jpg,Black;White;Female;Lace;V-Necks;Sleeveless;Bodycon
/content/drive/My Drive/iMaterialist2000/5636dbb88c30a133d0d94527-large.jpg,Batwing Tops;Blue;Female;Round Neck;Long Sleeved
/content/drive/My Drive/iMaterialist2000/54636c4a9719cd3377911b51-large.jpg,Nightgowns;Female;Nylon;V-Necks;Mesh;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/5571803bdcf1a72aadc01a5c-large.jpg,Cargo Shorts;Male;Cotton;Camouflage
/content/drive/My Drive/iMaterialist2000/59f4b0a777cc4e162acf02d5-large.jpg,Jackets;Neutral;Cotton;Collared;Quilted;Long Sleeved
/content/drive/My Drive/iMaterialist2000/5825d92fdfaa044a93e1f55b-large.jpg,Jeans;Female;Ripped
/content/drive/My Drive/iMaterialist2000/59e0a8b6ff7c730b99dab37c-large.jpg,Maternity;Female;Cotton;U-Necks
/content/drive/My Drive/iMaterialist2000/572fe2c6daa98d5d2041af75-large.jpg,Dress Shirts;Black;White;Male;Cotton;Collared;Long Sleeved
/content/drive/My Drive/iMaterialist2000/570b1bfadfb62d5cd7f73c44-large.jpg,Dress Shirts;Purple;Red;Male;Collared;Plaid;Long Sleeved
/content/drive/My Drive/iMaterialist2000/55c18461622076424037d910-large.jpg,Casual Dresses;Female;Chiffon;Round Neck;Polka Dot;Short Sleeves;Summer
/content/drive/My Drive/iMaterialist2000/5469ca7b84880910358ca076-large.jpg,Casual Dresses;Purple;Yellow;Female;Chiffon;V-Necks;Floral;Long Sleeved;Summer
/content/drive/My Drive/iMaterialist2000/5554656dd1a6481fdee48905-large.jpg,Prom Dresses;Red;Female;Sweetheart Neckline;Sequins;Sleeveless;Pleated
/content/drive/My Drive/iMaterialist2000/53e5bd6f4497c537bcccdab4-large.jpg,Casual Dresses;Green;Black;White;Yellow;Female;V-Necks;Sleeveless;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/54bc9595dacf6f0952a077e2-large.jpg,Prom Dresses;Female;Tulle;Sweetheart Neckline;Sequins;Strapless
/content/drive/My Drive/iMaterialist2000/59e797b40528af4fc30f8bd9-large.jpg,Maternity;Neutral;Cotton;U-Necks;Short Sleeves
/content/drive/My Drive/iMaterialist2000/5379c249482e686a23a08ee9-large.jpg,Party Dresses;Female;Spandex;Polyester;V-Necks;Long Sleeved;Bodycon
/content/drive/My Drive/iMaterialist2000/593f7b1a9a2eee32fb0c6708-large.jpg,Skirts;Green;Female;Polyester;Pleated
/content/drive/My Drive/iMaterialist2000/54f125fdd067c4185726155f-large.jpg,Swimsuits;Female;Polyester;V-Necks
/content/drive/My Drive/iMaterialist2000/545f369e1ac6fd0e9a80f13d-large.jpg,Cocktail Dresses;Female;Round Neck;Short Sleeves;Printed
/content/drive/My Drive/iMaterialist2000/58adeee26c6f680e15aea998-large.jpg,Maternity;Female;Lace;Round Neck;Short Sleeves;Tunic
/content/drive/My Drive/iMaterialist2000/590befa207797b7263c920b3-large.jpg,Dresses;Female;Off The Shoulder;Sleeveless;Pleated
/content/drive/My Drive/iMaterialist2000/5936b6e8dda5f17acffc8d57-large.jpg,Tank Tops;Female;Cotton;Racerback;Sleeveless
/content/drive/My Drive/iMaterialist2000/589d3ed5085cde5195246cef-large.jpg,Crop Tops;White;Female;Round Neck;Fringe;Short Sleeves;Embroidered
/content/drive/My Drive/iMaterialist2000/5a1bd3cdf34a9210644288a7-large.jpg,Capes & Capelets;Neutral;Backless Dresses;Long Sleeved
/content/drive/My Drive/iMaterialist2000/57fca8736d7b73060ac881df-large.jpg,Vests;Black;Red;Female;Square Necked;Sleeveless;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/5752aad5925770627f843d5b-large.jpg,Vests;White;Female;Polyester;V-Necks;Sleeveless;Peplum
/content/drive/My Drive/iMaterialist2000/590daa9b2495f537e2c6057c-large.jpg,Black;Female;Cotton;Backless Dresses;Sleeveless
/content/drive/My Drive/iMaterialist2000/53a4849e1373b00cb8e53e67-large.jpg,Vests;Yellow;Female;Chiffon;V-Necks;Floral;Sleeveless;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/57d6cf7315d4a71364c77a57-large.jpg,Corsets;Female
/content/drive/My Drive/iMaterialist2000/57d105862949111034cfadf9-large.jpg,Casual Shorts;Male
/content/drive/My Drive/iMaterialist2000/57ae7485fe55f81bab4cab4b-large.jpg,Suits & Blazers;Male;V-Necks;Long Sleeved
/content/drive/My Drive/iMaterialist2000/5722fcfd676f6760abf37fab-large.jpg,Thermal Underwear;Gray;Black;White;Male;Spandex;Nylon;V-Necks
/content/drive/My Drive/iMaterialist2000/585b7f792b47444f9d690cdb-large.jpg,"Hosiery, Stockings, Tights;Female;Silk;Sleeveless"
/content/drive/My Drive/iMaterialist2000/579dc2a6f60eb0576c3b929c-large.jpg,Wedding Dresses;Female;Tulle;Lace;Sweetheart Neckline;Ruffles;Strapless;Pleated
/content/drive/My Drive/iMaterialist2000/57442ac63b297f5d3b5870e0-large.jpg,Athletic Shorts;Blue;Black;Male;Spandex
/content/drive/My Drive/iMaterialist2000/58ff133276076a1aafbf1a85-large.jpg,Athletic Shorts;Female;Polyester
/content/drive/My Drive/iMaterialist2000/55d5415d966944443b1dc2f8-large.jpg,Dresses;Gray;Gold;Female;V-Necks;Leopard And Cheetah;Sleeveless;Bodycon
/content/drive/My Drive/iMaterialist2000/55a4ba19f762b8403f6e7ef7-large.jpg,Tank Tops;Female;Spandex;Polyester;Racerback;Sleeveless;Printed
/content/drive/My Drive/iMaterialist2000/5278647508eabf1674692bca-large.jpg,Casual Dresses;Female;Knit;Round Neck;Long Sleeved;Tunic
/content/drive/My Drive/iMaterialist2000/5a276f0fdd36eb0e400f769d-large.jpg,Raincoats;Yellow;Neutral
/content/drive/My Drive/iMaterialist2000/5673d11261d6cf6d9a33ca4c-large.jpg,Party Dresses;Purple;Female;Chiffon;Sweetheart Neckline;Ruffles;Strapless;Wrap
/content/drive/My Drive/iMaterialist2000/55929c675975d7403553456e-large.jpg,Suits & Blazers;Blue;Female;V-Necks;Long Sleeved
/content/drive/My Drive/iMaterialist2000/57d6d32015d4a71383c78126-large.jpg,Dresses;Female;V-Necks;Long Sleeved;Bandage
/content/drive/My Drive/iMaterialist2000/57b528053f46a55f33a73a12-large.jpg,Polos;Male;Cotton;Collared;Short Sleeves
/content/drive/My Drive/iMaterialist2000/53fd37b41c105e1f812b33e7-large.jpg,Swimsuits;Blue;White;Neutral;Spandex
/content/drive/My Drive/iMaterialist2000/58592312d4e07b59e6a4fc30-large.jpg,Bubble Coats;Black;Neutral;Collared;Camouflage;Furry
/content/drive/My Drive/iMaterialist2000/5a1b7e6cb2f70e40a49bb940-large.jpg,Dresses;Green;Black;Red;Female;Cotton;Off The Shoulder;Pleated
/content/drive/My Drive/iMaterialist2000/58a408db5ba8fa0ac379e150-large.jpg,Blouses;Blue;White;Female;Round Neck;Long Sleeved;Embroidered
/content/drive/My Drive/iMaterialist2000/59106a6897b168320e6f03f0-large.jpg,Shorts;Blue;Pink;Black;White;Red;Male;Nylon
/content/drive/My Drive/iMaterialist2000/58fc6f6cabbff51c82b22b3f-large.jpg,Yoga Pants;Neutral;Spandex
/content/drive/My Drive/iMaterialist2000/52d7039c0098e70e717f3cdb-large.jpg,T-Shirts;Blue;Neutral;Cotton;Round Neck;Short Sleeves;Printed
/content/drive/My Drive/iMaterialist2000/561e356df8fa3e0f28d03385-large.jpg,Casual Dresses;Black;White;Female;Cotton;Round Neck;Stripes;Sleeveless;Summer
/content/drive/My Drive/iMaterialist2000/549d8cf7391f58103ab6bb8c-large.jpg,Casual Dresses;Gray;Orange;Female;Cotton;V-Necks;Long Sleeved;Tunic
/content/drive/My Drive/iMaterialist2000/58fdfa0a4abf3019b67b042a-large.jpg,Tank Tops;Male;Cotton;Round Neck;Sleeveless
/content/drive/My Drive/iMaterialist2000/5743b309fc6dfc5d91ea7038-large.jpg,Dresses;Black;Female;Polyester;Shoulder Drapes;Ruched;Long Sleeved;Asymmetric
/content/drive/My Drive/iMaterialist2000/540962408ffc5c0b835efd05-large.jpg,Skirts;Female;Round Neck;Sleeveless;Pleated
/content/drive/My Drive/iMaterialist2000/526101de3deaf76112e80c6c-large.jpg,Dresses;Black;Female;Chiffon;V-Necks;Polka Dot;Long Sleeved
/content/drive/My Drive/iMaterialist2000/560687d701fb9e43bcca5c88-large.jpg,Drawstring Pants;Neutral;Round Neck
/content/drive/My Drive/iMaterialist2000/531fdd94796f685944fc334e-large.jpg,Dresses;Silver;Female;Vintage Retro
/content/drive/My Drive/iMaterialist2000/5978722acaf28970419c1bb7-large.jpg,Jackets;Blue;Black;Red;Male;Collared;Long Sleeved
/content/drive/My Drive/iMaterialist2000/58f5b89ca6f2b77371c3a67f-large.jpg,Blouses;Female;Polyester;Backless Dresses;Ruffles;Sleeveless;Peplum
/content/drive/My Drive/iMaterialist2000/57ff31a492e3d76879acf972-large.jpg,Party Dresses;Black;Female;Cotton;Nylon;Square Necked;Short Sleeves;Bodycon
/content/drive/My Drive/iMaterialist2000/5944e6689009d73a7ba54056-large.jpg,Swimsuits;Female;Polyester
/content/drive/My Drive/iMaterialist2000/56c6b9a3df61633b8bdad746-large.jpg,Black;White;Female;Round Neck;Long Sleeved
/content/drive/My Drive/iMaterialist2000/552ca4a47bad5c0bf9704365-large.jpg,Nightgowns;Red;Female;Silk
/content/drive/My Drive/iMaterialist2000/54112a5c7f0b4e0a2e875309-large.jpg,Swimsuits;Multi Color;Female;Cotton;Spandex;V-Necks;Polka Dot
/content/drive/My Drive/iMaterialist2000/53bde01f7a665450b44b6348-large.jpg,Dresses;White;Female;Shoulder Drapes;Sleeveless;Bodycon
/content/drive/My Drive/iMaterialist2000/545a20e8bf3ff02f6add95d2-large.jpg,Jackets;Female;Round Neck;Long Sleeved;Printed
/content/drive/My Drive/iMaterialist2000/5a0053b6b4b8d92dd2d2f932-large.jpg,Fashion Sets;Female;Polyester;Stripes
/content/drive/My Drive/iMaterialist2000/566b86fba67d8204aa276044-large.jpg,Party Dresses;Female;Turtlenecks;Long Sleeved;Bodycon
/content/drive/My Drive/iMaterialist2000/565e55ace62e4a44fadca83e-large.jpg,Leggings;Blue;Gray;Black;Female
/content/drive/My Drive/iMaterialist2000/5350c9145aefb011a33d4a6e-large.jpg,Bodysuits;Female;Shoulder Drapes;Sleeveless
/content/drive/My Drive/iMaterialist2000/5a13efd0309828035c9fb83d-large.jpg,Swimsuits;Blue;Neutral
/content/drive/My Drive/iMaterialist2000/597824c2501aa5155a8202c2-large.jpg,Casual Pants;Male
/content/drive/My Drive/iMaterialist2000/56e0865a4f0e891aa6cef5ba-large.jpg,Bubble Coats;Male;Cotton;Turtlenecks;Quilted;Long Sleeved
/content/drive/My Drive/iMaterialist2000/59b6ca469d3fc01e44abffd4-large.jpg,Capes & Capelets;Female;Wool;Long Sleeved
/content/drive/My Drive/iMaterialist2000/53aba18ed911393597c32f2c-large.jpg,Casual Shirts;Male;Round Neck;Long Sleeved;Printed
/content/drive/My Drive/iMaterialist2000/584fcdef3836d056294516da-large.jpg,Pencil Skirts;Brown;Gray;Black;Red;Female;V-Necks;Plaid;Long Sleeved;Bodycon
/content/drive/My Drive/iMaterialist2000/53ba1218369fb2351ddac56f-large.jpg,Female;V-Necks;Puff Sleeves;Peplum
/content/drive/My Drive/iMaterialist2000/5975b6603efdeb542b0a99f6-large.jpg,Hoodies & Sweatshirts;Blue;Green;Orange;Black;Red;Male;Collared;Long Sleeved
/content/drive/My Drive/iMaterialist2000/53b5e3d9d0df5b0c8de76010-large.jpg,Clubbing Dresses;White;Female;Spandex;Shoulder Drapes;Sleeveless;Bodycon
/content/drive/My Drive/iMaterialist2000/526145483deaf75fe4e80f1c-large.jpg,Tank Tops;Yellow;Female;Cotton;Polyester;U-Necks;Sleeveless;Printed
/content/drive/My Drive/iMaterialist2000/5389b6c7afddf70c73af1e00-large.jpg,Casual Dresses;Female;Round Neck;Ruffles;Short Sleeves;Tunic
/content/drive/My Drive/iMaterialist2000/59115588e14b3a278b5a3ff6-large.jpg,Athletic Sets;Female;Long Sleeved
/content/drive/My Drive/iMaterialist2000/58135fdf9622b12103465550-large.jpg,Blouses;Pink;Black;Red;Female;Silk;Collared;Sleeveless;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/5349539a71795175dcc1af7b-large.jpg,Leggings;Female;Spandex;Polyester;Galaxy;Printed
/content/drive/My Drive/iMaterialist2000/521212701c238843f0324861-large.jpg,Female;Chiffon;Round Neck;Sleeveless;Beaded
/content/drive/My Drive/iMaterialist2000/56c7e89a3be4c36a6390d8e8-large.jpg,Male;Round Neck;Long Sleeved
/content/drive/My Drive/iMaterialist2000/5823fdac9fb8d83523ce5cfe-large.jpg,Black;Red;Female;Turtlenecks;Long Sleeved
/content/drive/My Drive/iMaterialist2000/5496c2ea546ead2cb410a88c-large.jpg,Suits & Blazers;Male;Tweed;Long Sleeved
/content/drive/My Drive/iMaterialist2000/53c7b700c1171a0f8c580830-large.jpg,Hoodies & Sweatshirts;Male;Round Neck;Long Sleeved;Printed
/content/drive/My Drive/iMaterialist2000/58f45a61da42631644bc57ca-large.jpg,Dresses;Female;Off The Shoulder;Strapless;Summer
/content/drive/My Drive/iMaterialist2000/537ab8b898a48b21bb9849a0-large.jpg,Clubbing Dresses;Female;V-Necks;Sleeveless;Hollow-Out
/content/drive/My Drive/iMaterialist2000/537be76abc3f9f0da27d243d-large.jpg,Party Dresses;Female;Lace;Shoulder Drapes;Short Sleeves;Asymmetric
/content/drive/My Drive/iMaterialist2000/574c10ce4eb0c760b2f0f928-large.jpg,Tank Tops;Female;Linen;Racerback;Stripes;Sleeveless;Asymmetric
/content/drive/My Drive/iMaterialist2000/55f3db1f00255410bc9a8563-large.jpg,Skirts;Blue;Beige;Green;Orange;Pink;White;Purple;Yellow;Red;Female;Square Necked
/content/drive/My Drive/iMaterialist2000/544eeae27cb81a107183f919-large.jpg,Corsets;Black;White;Female;Lace;Satin;Sweetheart Neckline;Ruffles;Strapless;Hollow-Out
/content/drive/My Drive/iMaterialist2000/5a245538da22a90b2ed21c2c-large.jpg,Blouses;Female;Satin;Silk;Collared;Long Sleeved;Embroidered
/content/drive/My Drive/iMaterialist2000/58f1d3984b97cc387ce5c142-large.jpg,Party Dresses;Female;Lace;Off The Shoulder;Sleeveless;Pleated
/content/drive/My Drive/iMaterialist2000/5608f02f3e5d6e4201077133-large.jpg,Custom Made Clothing;Female;Taffeta;Sweetheart Neckline;Sleeveless
/content/drive/My Drive/iMaterialist2000/58cba7a18412c10aacc67766-large.jpg,Leggings;Gray;Female;Spandex;Stripes
/content/drive/My Drive/iMaterialist2000/58c6673cb57020528c0cb1bd-large.jpg,Tank Tops;Gray;Black;White;Red;Female;Racerback;Sleeveless;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/571a208168d3c65e93dd04bf-large.jpg,Tank Tops;White;Female;Backless Dresses;Sleeveless
/content/drive/My Drive/iMaterialist2000/5a12aebed20e93568a2096eb-large.jpg,Swimsuits;Female;Polyester
/content/drive/My Drive/iMaterialist2000/58912f4ed967e350b8e0ffd8-large.jpg,Polos;Female;V-Necks;Long Sleeved
/content/drive/My Drive/iMaterialist2000/559f922ed9b10c403e05ebda-large.jpg,Vests;Female;Lace;V-Necks;Sleeveless;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/595668c07964e054de15747e-large.jpg,Skinny Jeans;Blue;Female;Denim;Spandex;Ripped
/content/drive/My Drive/iMaterialist2000/54fef962372d40712272ee15-large.jpg,Formal Dresses;Female;Chiffon;Sweetheart Neckline;Sleeveless
/content/drive/My Drive/iMaterialist2000/5408c479f07f6e0aa05a04ca-large.jpg,Blue;Black;White;Yellow;Female;V-Necks;Long Sleeved;Vintage Retro
/content/drive/My Drive/iMaterialist2000/55755b2552fa0219ee63fe8a-large.jpg,Dresses;White;Female;Polyester;Round Neck;Sleeveless;Asymmetric
/content/drive/My Drive/iMaterialist2000/551ec50557b7b70d97568dec-large.jpg,Blouses;Blue;Green;White;Female;Chiffon;V-Necks;Puff Sleeves
/content/drive/My Drive/iMaterialist2000/53c24cd44497c52f04c88a16-large.jpg,Swimsuits;Female;Nylon;V-Necks;Strapless
/content/drive/My Drive/iMaterialist2000/57ba713fda90081ba2135264-large.jpg,Black;White;Yellow;Red;Female;Spandex;Polyester;Round Neck;Short Sleeves;Bodycon
